ID;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Age;TotalSpent;TotalPurchases;TotalKids;AcceptedCmp_total;AvgSpentPerPurchase;DaySinceCustomer
9970;1977;Graduation;Together;55375.0;0;1;2013-10-17;3;42;11;57;10;28;14;1;1;1;6;2;0;0;0;0;0;0;0;48;162;9;1;0;18.0;4381
2730;1955;Graduation;Single;80317.0;0;0;2013-08-20;64;536;11;387;149;91;57;1;3;4;10;1;0;0;0;0;0;0;0;70;1231;18;0;0;68.39;4439
2795;1958;Master;Single;30523.0;2;1;2013-07-01;0;5;0;3;0;0;5;1;1;0;2;7;0;0;0;0;0;0;0;67;13;4;3;0;3.25;4489
9260;1945;PhD;Married;70356.0;0;0;2012-11-05;20;1349;16;249;43;16;33;2;10;6;9;6;0;0;0;0;0;0;0;80;1706;27;0;0;63.19;4727
8182;1984;Graduation;Married;23228.0;1;0;2014-01-05;91;53;3;49;7;4;5;4;3;0;4;8;0;0;0;0;0;0;0;41;121;11;1;0;11.0;4301
10095;1975;PhD;Divorced;74165.0;0;0;2013-05-01;9;1001;12;240;16;12;12;1;5;4;10;2;0;0;0;0;0;0;0;50;1293;20;0;0;64.65;4550
8475;1973;PhD;Married;157243.0;0;1;2014-03-01;98;20;2;1582;1;2;1;15;0;22;0;0;0;0;0;0;0;0;0;52;1608;37;1;0;43.46;4246
4370;1966;Graduation;Together;43482.0;2;1;2013-11-13;83;18;1;32;6;3;28;3;2;0;4;6;0;0;0;0;0;0;0;59;88;9;3;0;9.78;4354
10573;1953;Graduation;Divorced;62551.0;0;0;2013-11-18;27;125;16;98;134;21;27;1;6;7;4;3;1;0;0;0;0;0;0;72;421;18;0;1;23.39;4349
3712;1959;Graduation;Divorced;52332.0;0;0;2013-08-28;63;212;5;33;7;0;2;1;3;2;6;4;0;1;0;0;0;0;0;66;259;12;0;1;21.58;4431
6637;1988;Graduation;Single;66951.0;0;0;2013-11-02;46;277;162;305;173;76;124;1;3;4;7;1;0;0;0;0;0;0;0;37;1117;15;0;0;74.47;4365
3152;1957;Graduation;Together;26091.0;1;1;2014-02-25;84;15;10;19;8;17;20;3;2;1;3;5;0;0;0;0;0;0;0;68;89;9;2;0;9.89;4250
5610;1965;Graduation;Together;33456.0;1;1;2014-04-21;58;7;3;10;8;1;7;2;1;0;3;7;0;0;0;0;0;0;0;60;36;6;2;0;6.0;4195
6460;1982;Graduation;Married;28718.0;1;0;2013-07-13;78;12;4;6;11;8;16;2;2;0;3;8;0;0;0;0;0;0;0;43;57;7;1;0;8.14;4477
1349;1970;Graduation;Married;50447.0;2;0;2014-04-21;4;85;7;24;2;3;27;1;3;1;3;6;0;0;0;0;0;0;0;55;148;8;2;0;18.5;4195
1880;1959;PhD;Together;53537.0;1;1;2014-01-30;17;81;0;6;0;0;6;2;2;1;3;5;0;0;0;0;0;0;0;66;93;8;2;0;11.62;4276
641;1967;Graduation;Single;52074.0;0;1;2014-04-04;77;59;0;12;0;0;48;1;2;2;2;4;1;0;0;0;0;0;0;58;119;7;1;1;17.0;4212
8717;1975;PhD;Married;80427.0;0;1;2012-09-12;56;1149;71;449;69;71;26;1;11;8;8;5;0;0;0;0;0;0;0;50;1835;28;1;0;65.54;4781
10314;1948;PhD;Married;83837.0;0;0;2012-12-16;79;847;66;119;86;89;111;1;9;10;5;4;0;1;0;1;0;0;1;77;1318;25;0;3;52.72;4686
10854;1970;PhD;Married;38853.0;1;1;2014-05-23;90;29;0;14;0;0;2;2;2;0;3;7;0;0;0;0;0;0;0;55;45;7;2;0;6.43;4163
10492;1959;Graduation;Together;38285.0;2;1;2014-06-24;96;2;0;5;2;0;1;1;0;0;3;2;0;0;0;0;0;0;0;66;10;4;3;0;2.5;4131
6935;1951;2n Cycle;Married;78497.0;0;0;2013-12-01;44;207;26;447;75;0;223;1;5;7;12;2;0;0;0;1;0;0;0;74;978;25;0;1;39.12;4336
7698;1976;PhD;Married;51650.0;0;1;2014-05-11;81;152;3;22;2;5;7;1;4;1;4;5;0;0;0;0;0;0;0;49;191;10;1;0;19.1;4175
3559;1988;2n Cycle;Married;16248.0;1;0;2014-05-10;77;12;11;10;3;12;9;3;2;1;3;6;0;0;0;0;0;0;0;37;57;9;1;0;6.33;4176
10562;1946;Master;Married;66835.0;0;0;2013-09-28;21;620;26;195;34;17;141;1;6;4;13;2;0;0;0;0;0;0;0;79;1033;24;0;0;43.04;4400
10796;1984;Master;Married;30477.0;1;0;2014-01-22;16;47;1;6;0;0;12;1;1;1;3;6;0;0;0;0;0;0;0;41;66;6;1;0;11.0;4284
2563;1961;Basic;Married;28249.0;0;0;2014-06-15;80;1;9;7;2;14;10;1;2;0;3;6;0;0;0;0;0;0;0;64;43;6;0;0;7.17;4140
3518;1983;Graduation;Married;25271.0;1;0;2012-12-05;45;10;1;18;10;4;7;1;1;1;2;9;0;0;0;0;0;0;0;42;50;5;1;0;10.0;4697
5823;1970;PhD;Single;32303.0;0;1;2014-03-08;63;35;0;2;0;0;2;2;1;0;4;5;0;0;0;0;0;0;0;55;39;7;1;0;5.57;4239
3934;1966;Graduation;Married;61286.0;0;1;2013-08-02;34;356;0;107;19;9;117;2;7;1;8;5;0;0;0;0;0;0;0;59;608;18;1;0;33.78;4457
6982;1976;Graduation;Married;74068.0;0;0;2013-03-19;14;783;30;537;140;76;15;1;4;10;9;2;0;0;0;0;0;0;0;49;1581;24;0;0;65.88;4593
6431;1964;PhD;Married;45759.0;1;1;2013-02-23;13;42;1;18;3;0;4;2;2;0;3;7;0;0;0;0;0;0;0;61;68;7;2;0;9.71;4617
9733;1978;Basic;Together;24882.0;1;0;2012-09-09;52;1;4;10;29;0;36;1;1;1;2;6;1;0;0;0;0;0;0;47;80;5;1;1;16.0;4784
5602;1989;PhD;Together;66973.0;0;0;2013-05-17;98;466;22;432;147;113;102;1;8;7;12;3;0;0;0;0;0;0;0;36;1282;28;0;0;45.79;4534
1324;1988;Graduation;Married;38872.0;1;0;2013-05-30;93;23;3;21;3;19;22;2;3;0;3;8;0;0;0;0;0;0;0;37;91;8;1;0;11.38;4521
326;1973;Graduation;Married;51148.0;1;1;2013-02-18;38;235;6;45;8;9;12;4;5;1;6;6;0;0;0;0;0;0;0;52;315;16;2;0;19.69;4622
7224;1977;Graduation;Married;31353.0;1;1;2013-12-29;24;10;0;10;3;1;7;2;1;1;2;8;0;0;0;0;0;0;0;48;31;6;2;0;5.17;4308
6999;1980;Master;Married;69661.0;0;0;2014-05-13;80;656;16;106;32;16;8;1;7;3;12;3;0;0;0;0;0;0;0;45;834;23;0;0;36.26;4173
9938;1954;Graduation;Married;80067.0;0;0;2013-09-19;82;519;17;813;27;173;51;1;4;6;6;2;0;0;1;0;0;0;0;71;1600;17;0;1;94.12;4409
6422;1954;Graduation;Married;86718.0;0;0;2013-01-17;20;344;189;482;50;33;172;1;5;6;5;2;0;0;0;0;0;0;0;71;1270;17;0;0;74.71;4654
3182;1973;PhD;Single;46854.0;1;1;2014-03-31;81;96;1;79;7;1;79;6;5;1;3;8;1;0;0;0;0;0;1;52;263;15;2;2;17.53;4216
7300;1952;Graduation;Divorced;69142.0;0;1;2014-06-29;50;448;4;34;6;4;39;3;8;1;7;5;0;1;0;0;0;0;0;73;535;19;1;1;28.16;4126
10424;1968;Graduation;Single;75922.0;0;0;2013-12-09;60;265;138;553;224;23;92;1;4;4;9;1;0;0;0;0;0;0;0;57;1295;18;0;0;71.94;4328
8727;1978;Graduation;Divorced;63693.0;0;1;2013-10-14;63;587;43;337;42;87;54;3;11;6;9;6;0;0;0;0;0;0;0;47;1150;29;1;0;39.66;4384
2798;1977;PhD;Together;102160.0;0;0;2012-11-02;54;763;29;138;76;176;58;0;7;9;10;4;0;1;1;1;0;0;1;48;1240;26;0;4;47.69;4730
1030;1965;PhD;Single;40637.0;1;1;2013-07-17;72;22;0;13;0;0;3;2;1;0;3;7;0;0;0;0;0;0;0;60;38;6;2;0;6.33;4473
624;1984;Master;Single;18890.0;0;0;2012-11-10;5;6;4;1;7;2;15;1;0;1;2;6;1;0;0;0;0;0;1;41;35;4;0;2;8.75;4722
5176;1988;Graduation;Together;29604.0;1;0;2013-12-08;88;7;6;13;7;6;14;1;1;0;3;9;1;0;0;0;0;0;0;37;53;5;1;1;10.6;4329
5552;1963;Master;Divorced;48721.0;1;1;2013-05-13;50;81;18;113;47;13;21;6;4;2;5;6;0;0;0;0;0;0;0;62;293;17;2;0;17.24;4538
868;1966;Graduation;Married;44794.0;0;1;2014-06-08;99;54;0;7;0;0;4;1;2;0;3;6;0;0;0;0;0;0;0;59;65;6;1;0;10.83;4147
380;1954;Graduation;Divorced;64497.0;0;1;2012-09-10;17;1170;48;320;42;32;192;5;11;4;9;8;1;0;0;0;0;0;1;71;1804;29;1;2;62.21;4783
2677;1956;Graduation;Together;46097.0;0;1;2013-03-31;11;72;24;68;65;4;8;5;3;1;6;4;0;0;0;0;0;0;0;69;241;15;1;0;16.07;4581
6521;1954;Graduation;Together;77972.0;0;0;2014-03-18;18;613;22;319;33;102;12;1;4;6;9;1;0;0;0;0;0;0;0;71;1101;20;0;0;55.05;4229
6927;1968;PhD;Married;44377.0;1;1;2012-10-05;70;224;0;30;0;0;10;8;5;1;5;8;0;0;0;0;0;0;0;57;264;19;2;0;13.89;4758
2877;1974;Master;Together;46014.0;1;1;2013-01-21;21;410;0;59;19;9;44;10;7;1;8;7;0;0;0;0;0;0;0;51;541;26;2;0;20.81;4650
0;1985;Graduation;Married;70951.0;0;0;2013-05-04;66;239;10;554;254;87;54;1;3;4;9;1;0;0;0;0;0;0;0;40;1198;17;0;0;70.47;4547
1584;1977;Graduation;Married;41443.0;1;0;2014-04-01;79;171;7;171;25;19;89;6;8;1;5;8;0;0;0;0;0;0;0;48;482;20;1;0;24.1;4215
7264;1978;2n Cycle;Single;52195.0;2;1;2014-05-12;2;12;0;4;0;0;1;1;1;0;2;8;0;0;0;0;0;0;0;47;17;4;3;0;4.25;4174
6274;1948;Master;Married;83790.0;0;0;2013-11-15;81;1076;16;417;42;48;16;1;8;10;6;3;0;1;1;0;0;0;0;77;1615;25;0;2;64.6;4352
1377;1954;Master;Widow;44551.0;0;1;2013-08-31;24;182;4;33;0;0;66;2;4;1;5;7;0;0;0;0;0;0;0;71;285;12;1;0;23.75;4428
454;1980;Graduation;Together;69508.0;1;0;2012-11-14;48;824;32;162;42;32;43;2;11;4;11;6;0;0;0;0;0;0;0;45;1135;28;1;0;40.54;4718
1755;1988;2n Cycle;Together;45204.0;1;0;2014-04-11;93;30;11;25;29;1;18;1;1;1;4;3;0;0;0;0;0;0;0;37;114;7;1;0;16.29;4205
2075;1969;Graduation;Married;72460.0;0;0;2013-11-14;56;377;10;540;80;30;10;1;3;5;7;1;0;0;0;0;0;0;0;56;1047;16;0;0;65.44;4353
4785;1970;PhD;Together;77622.0;0;2;2014-04-14;3;520;7;154;19;0;14;2;6;3;11;3;0;0;0;0;0;0;0;55;714;22;2;0;32.45;4202
9076;1980;PhD;Married;30732.0;1;0;2013-01-05;44;155;1;25;0;1;3;4;4;1;4;8;0;0;0;0;0;0;0;45;185;13;1;0;14.23;4666
7079;1962;Graduation;Divorced;63887.0;0;1;2012-09-08;38;897;23;207;15;11;92;5;9;6;12;6;0;0;0;0;0;0;0;63;1245;32;1;0;38.91;4785
4653;1978;Graduation;Together;42011.0;1;0;2013-03-26;46;131;0;16;2;1;39;4;3;1;4;8;0;0;0;0;0;0;0;47;189;12;1;0;15.75;4586
7375;1976;Graduation;Together;51369.0;0;1;2012-10-25;84;297;7;79;0;11;182;2;8;2;4;8;0;0;0;0;0;0;0;49;576;16;1;0;36.0;4738
709;1952;Graduation;Divorced;51537.0;0;1;2012-12-09;27;787;20;204;0;0;92;3;2;2;11;8;0;0;0;0;0;0;0;73;1103;18;1;0;61.28;4693
460;1972;PhD;Married;79930.0;0;0;2012-08-08;72;792;86;740;67;51;17;1;3;5;8;2;0;0;0;0;0;0;0;53;1753;17;0;0;103.12;4816
3726;1986;PhD;Together;34320.0;1;0;2014-02-16;66;4;1;9;3;0;0;1;1;0;2;8;0;0;0;0;0;0;0;39;17;4;1;0;4.25;4259
6798;1966;Graduation;Single;37070.0;1;1;2013-03-20;30;231;7;137;4;15;39;9;5;1;8;7;0;0;0;0;0;0;1;59;433;23;2;1;18.83;4592
5341;1962;2n Cycle;Divorced;81975.0;0;1;2013-01-05;2;983;76;184;180;138;27;1;6;3;4;7;0;0;1;0;0;0;0;63;1588;14;1;1;113.43;4666
1606;1971;Graduation;Together;38590.0;1;0;2013-05-15;65;3;1;8;4;3;3;1;1;0;2;8;0;0;0;0;0;0;0;54;22;4;1;0;5.5;4536
9617;1951;Graduation;Single;15033.0;0;0;2014-04-16;37;0;4;5;6;0;4;1;1;0;3;3;0;0;0;0;0;0;0;74;19;5;0;0;3.8;4200
3233;1965;PhD;Married;62745.0;0;1;2013-03-23;89;562;21;464;28;10;32;3;7;8;11;5;0;0;0;0;0;0;0;60;1117;29;1;0;38.52;4589
89;1975;2n Cycle;Married;22212.0;1;0;2013-12-09;49;5;9;20;6;8;21;2;2;0;4;6;0;0;0;0;0;0;0;50;69;8;1;0;8.62;4328
2936;1982;Master;Together;23661.0;1;0;2013-12-04;46;18;0;4;0;0;1;1;1;0;3;7;0;0;0;0;0;0;0;43;23;5;1;0;4.6;4333
9449;1958;PhD;Single;79761.0;0;1;2013-10-04;32;415;5;124;15;35;11;1;5;2;11;3;0;0;0;0;0;0;0;67;605;19;1;0;31.84;4394
7297;1973;Graduation;Single;7500.0;1;0;2013-12-26;54;5;3;10;12;7;20;4;3;1;3;7;0;0;0;0;0;0;0;52;57;11;1;0;5.18;4311
313;1968;Graduation;Widow;73455.0;0;0;2013-10-28;98;901;61;757;186;163;20;1;6;5;10;3;0;1;0;0;0;0;0;57;2088;22;0;1;94.91;4370
9940;1958;Graduation;Together;64961.0;0;1;2012-12-23;97;382;114;276;75;124;38;2;6;4;4;3;0;0;0;0;0;0;0;67;1009;16;1;0;63.06;4679
10735;1971;Graduation;Single;22804.0;1;0;2013-07-31;75;14;1;7;2;1;1;1;2;0;2;9;0;0;0;0;0;0;0;54;26;5;1;0;5.2;4459
9529;1990;Graduation;Married;73687.0;0;0;2013-11-28;8;559;153;503;218;13;181;1;3;9;9;2;0;0;0;1;0;0;1;35;1627;22;0;2;73.95;4339
6439;1958;Graduation;Married;61074.0;0;1;2012-08-17;37;789;0;133;0;28;152;7;11;5;8;7;0;0;0;0;0;0;0;67;1102;31;1;0;35.55;4807
7411;1964;PhD;Married;31686.0;1;1;2014-06-05;31;11;0;5;0;0;1;2;1;0;3;6;0;0;0;0;0;0;0;61;17;6;2;0;2.83;4150
2176;1972;Graduation;Married;80134.0;1;0;2013-05-20;40;1218;16;272;104;0;80;2;5;3;6;6;0;1;1;1;0;0;1;53;1690;16;1;4;105.62;4531
9265;1953;Graduation;Married;75027.0;0;1;2013-01-09;74;925;64;179;133;12;77;2;9;4;6;5;0;0;0;0;0;0;0;72;1390;21;1;0;66.19;4662
8867;1988;PhD;Married;67546.0;0;0;2012-08-31;90;864;134;768;150;38;172;1;4;10;5;3;0;0;0;0;0;0;0;37;2126;20;0;0;106.3;4793
8932;1969;Master;Together;65176.0;0;1;2012-10-29;57;960;28;183;220;70;70;4;9;6;6;6;0;0;0;0;0;0;0;56;1531;25;1;0;61.24;4734
10236;1975;Master;Single;31160.0;1;0;2013-09-16;59;16;3;25;6;1;13;2;2;0;3;8;0;0;0;0;0;0;0;50;64;7;1;0;9.14;4412
6340;1985;Graduation;Single;29938.0;1;0;2013-10-27;52;3;3;7;0;2;11;2;1;0;3;6;0;0;0;0;0;0;0;40;26;6;1;0;4.33;4371
10089;1974;Graduation;Divorced;102692.0;0;0;2013-04-05;5;168;148;444;32;172;148;1;6;9;13;2;0;1;1;1;1;0;1;51;1112;29;0;5;38.34;4576
2227;1958;2n Cycle;Together;26490.0;0;0;2012-09-22;92;45;47;52;21;20;25;2;3;1;5;6;0;0;0;0;0;0;0;67;210;11;0;0;19.09;4771
10992;1967;Graduation;Together;75702.0;1;1;2012-08-29;77;650;28;353;45;42;30;5;4;6;11;8;0;0;0;0;0;0;0;58;1148;26;2;0;44.15;4795
5304;1974;PhD;Single;30899.0;1;0;2012-10-13;35;24;0;8;0;0;1;2;1;0;3;6;0;0;0;0;0;0;0;51;33;6;1;0;5.5;4750
309;1961;PhD;Together;63342.0;0;1;2012-10-16;48;918;21;118;13;10;21;3;8;3;5;6;0;1;0;0;0;0;0;64;1101;19;1;1;57.95;4747
3406;1964;Graduation;Single;45989.0;0;1;2012-10-22;97;138;33;87;28;24;12;4;3;2;7;3;0;0;0;0;0;0;0;61;322;16;1;0;20.12;4741
2661;1964;Graduation;Single;18701.0;1;1;2013-06-04;95;12;4;2;10;6;10;4;2;0;4;5;0;0;0;0;0;0;0;61;44;10;2;0;4.4;4516
3153;1957;PhD;Single;40737.0;2;1;2013-12-08;24;11;0;4;0;0;2;1;1;0;2;8;0;0;0;0;0;0;0;68;17;4;3;0;4.25;4329
10264;1979;Graduation;Divorced;15287.0;1;0;2012-10-10;60;1;2;8;4;3;13;2;1;1;2;7;1;0;0;0;0;0;1;46;31;6;1;2;5.17;4753
1184;1968;PhD;Divorced;69674.0;0;2;2013-05-22;46;554;41;215;11;0;24;3;10;2;10;5;0;0;0;0;0;0;0;57;845;25;2;0;33.8;4529
4200;1970;Master;Married;44159.0;1;0;2014-06-17;85;167;2;62;24;13;7;4;4;1;6;5;0;0;0;0;0;0;0;55;275;15;1;0;18.33;4138
9396;1978;PhD;Married;37717.0;1;0;2012-11-23;31;9;0;6;4;1;5;1;1;0;2;9;0;0;0;0;0;0;0;47;25;4;1;0;6.25;4709
2387;1952;Master;Together;43776.0;1;1;2013-02-03;9;177;2;71;3;2;20;6;5;2;4;8;0;0;0;0;0;0;1;73;275;17;2;1;16.18;4637
6690;1966;Master;Married;38179.0;1;1;2013-03-14;30;38;4;22;4;2;20;4;3;1;3;7;0;0;0;0;0;0;0;59;90;11;2;0;8.18;4598
1225;1963;Graduation;Married;80124.0;0;0;2014-06-26;47;483;84;398;205;84;241;1;3;7;8;1;1;0;0;0;0;0;0;62;1495;19;0;1;78.68;4129
9703;1970;PhD;Married;38097.0;1;1;2012-10-15;70;77;2;35;0;1;69;4;3;2;2;7;1;0;0;0;0;0;1;55;184;11;2;2;16.73;4748
291;1970;Graduation;Married;72940.0;0;0;2013-06-19;13;182;74;298;162;149;116;1;3;3;6;1;0;0;0;0;0;0;0;55;981;13;0;0;75.46;4501
4557;1970;Graduation;Together;22070.0;1;0;2013-10-04;11;10;7;19;8;2;21;2;2;2;2;6;0;0;0;0;0;0;0;55;67;8;1;0;8.38;4394
2379;1953;Graduation;Single;69267.0;0;0;2012-09-22;31;778;44;499;95;73;146;2;3;4;5;7;0;0;0;0;0;0;1;72;1635;14;0;1;116.79;4771
5726;1983;Master;Single;31788.0;1;0;2014-03-20;15;16;7;23;0;8;6;3;3;0;4;5;0;0;0;0;0;1;0;42;60;10;1;0;6.0;4227
3066;1975;PhD;Together;61905.0;0;1;2014-02-04;2;167;0;43;6;2;13;2;4;2;4;5;0;0;0;0;0;0;0;50;231;12;1;0;19.25;4271
6336;1960;Graduation;Married;29315.0;1;1;2014-04-06;55;13;2;14;8;7;4;4;2;0;4;6;0;0;0;0;0;0;0;65;48;10;2;0;4.8;4210
10967;1963;Graduation;Divorced;33378.0;1;1;2013-02-06;38;33;6;40;3;7;10;3;2;0;4;7;0;0;0;0;0;0;0;62;99;9;2;0;11.0;4634
2304;1963;PhD;Together;66313.0;0;1;2013-09-16;86;625;7;99;10;22;7;2;6;3;12;4;0;0;0;0;0;0;0;62;770;23;1;0;33.48;4412
3445;1956;Graduation;Single;60714.0;0;0;2013-01-17;56;216;162;224;101;92;162;2;7;4;10;5;0;0;0;0;0;0;1;69;957;23;0;1;41.61;4654
7828;1981;Master;Together;77882.0;0;0;2014-04-30;29;68;129;396;188;22;15;1;3;3;5;1;0;0;0;0;0;0;0;44;818;12;0;0;68.17;4186
3762;1986;PhD;Single;69867.0;0;0;2013-04-02;30;196;0;512;33;130;54;1;3;5;8;1;0;0;0;1;0;0;1;39;925;17;0;2;54.41;4579
4391;1968;Master;Divorced;63841.0;0;1;2013-04-21;64;635;15;100;20;7;131;1;9;3;9;6;0;0;0;0;0;0;0;57;908;22;1;0;41.27;4560
4669;1981;Basic;Married;24480.0;1;0;2013-02-11;46;4;19;9;28;25;17;3;3;0;4;7;0;0;0;0;0;0;0;44;102;10;1;0;10.2;4629
10144;1976;Graduation;Together;51369.0;0;1;2012-10-25;84;297;7;79;0;11;182;2;8;2;4;8;0;0;0;0;0;0;0;49;576;16;1;0;36.0;4738
8652;1946;Graduation;Together;37760.0;0;0;2012-08-31;20;84;5;38;150;12;28;2;4;1;6;7;0;0;0;0;0;0;0;79;317;13;0;0;24.38;4793
1672;1974;PhD;Together;65640.0;0;1;2014-03-01;74;204;7;149;20;15;66;1;5;1;8;2;0;0;0;0;0;0;0;51;461;15;1;0;30.73;4246
8962;1975;Master;Married;44319.0;1;1;2014-04-17;18;26;0;8;0;0;3;2;2;0;3;5;0;0;0;0;0;0;0;50;37;7;2;0;5.29;4199
9974;1974;Graduation;Married;30631.0;1;0;2013-07-12;75;15;6;20;4;5;20;1;3;1;2;7;0;0;0;0;0;0;0;51;70;7;1;0;10.0;4478
10983;1952;Graduation;Together;75278.0;0;0;2013-01-29;17;304;98;230;150;74;74;1;6;3;13;3;0;0;0;0;0;0;0;73;930;23;0;0;40.43;4642
8148;1956;Master;Together;50898.0;1;1;2013-01-08;88;285;28;242;55;114;135;13;6;2;12;5;0;0;0;0;0;0;0;69;859;33;2;0;26.03;4663
10102;1966;Graduation;Widow;79946.0;0;0;2014-05-12;19;395;183;565;166;141;28;1;5;11;5;3;0;0;0;0;0;0;0;59;1478;22;0;0;67.18;4174
4697;1949;Master;Divorced;35416.0;0;0;2013-06-13;62;248;3;81;4;3;51;3;7;1;5;8;0;0;0;0;0;0;0;76;390;16;0;0;24.38;4507
9262;1984;2n Cycle;Together;32414.0;0;0;2013-07-04;11;20;6;5;0;9;12;1;1;0;3;7;1;0;0;0;0;0;0;41;52;5;0;1;10.4;4486
7254;1969;Graduation;Together;38361.0;1;0;2013-12-27;74;39;0;56;20;8;14;3;3;1;3;7;0;0;0;0;0;0;0;56;137;10;1;0;13.7;4310
4543;1980;Graduation;Married;82497.0;0;0;2012-10-31;32;777;129;573;216;21;203;1;2;7;9;4;0;0;1;0;0;0;0;45;1919;19;0;1;101.0;4732
4927;1971;Graduation;Together;16626.0;2;0;2014-01-15;76;8;3;22;21;1;13;3;3;0;3;9;0;0;0;0;0;0;0;54;68;9;2;0;7.56;4291
10451;1965;Graduation;Together;29672.0;1;1;2013-03-12;6;9;1;3;0;4;8;1;0;0;3;6;0;0;0;0;0;0;0;60;25;4;2;0;6.25;4600
2926;1952;Master;Together;55951.0;0;1;2012-08-23;62;1241;0;80;0;13;40;3;3;6;11;8;0;1;0;0;1;0;0;73;1374;23;1;2;59.74;4801
2874;1988;2n Cycle;Divorced;35388.0;1;0;2013-03-07;20;6;4;7;4;3;8;1;1;0;3;7;0;0;0;0;0;0;0;37;32;5;1;0;6.4;4605
9738;1986;Master;Together;42386.0;1;0;2013-01-13;43;65;4;16;0;4;11;1;3;0;3;8;0;0;0;0;0;0;0;39;100;7;1;0;14.29;4658
7119;1982;Graduation;Single;68627.0;0;0;2013-01-12;45;395;15;263;60;54;38;1;2;3;6;1;0;0;0;0;0;0;0;43;825;12;0;0;68.75;4659
3924;1965;PhD;Divorced;57912.0;0;1;2014-03-17;34;801;0;80;0;0;35;5;8;3;12;5;0;1;0;0;0;0;0;60;916;28;1;1;32.71;4230
5827;1958;Graduation;Divorced;35246.0;1;1;2014-04-16;53;36;0;12;2;2;10;4;3;1;3;5;0;0;0;0;0;0;0;67;62;11;2;0;5.64;4200
5596;1956;2n Cycle;Together;58821.0;0;1;2013-10-12;44;513;14;154;19;0;28;1;9;2;9;6;0;0;0;0;0;0;0;69;728;21;1;0;34.67;4386
10812;1978;PhD;Married;46377.0;1;0;2014-03-01;89;37;0;46;4;3;0;1;2;1;3;4;0;0;0;0;0;0;0;47;90;7;1;0;12.86;4246
1717;1988;Graduation;Single;39747.0;1;0;2014-04-13;43;80;15;93;20;13;52;3;5;1;4;8;0;0;0;0;0;0;0;37;273;13;1;0;21.0;4203
9491;1984;Graduation;Together;23976.0;1;0;2013-12-27;68;14;1;21;2;3;25;3;3;1;3;7;0;0;0;0;0;0;0;41;66;10;1;0;6.6;4310
9274;1961;Master;Married;80950.0;0;0;2013-03-28;44;525;147;112;219;147;63;1;6;7;9;2;0;0;0;1;0;0;0;64;1213;23;0;1;52.74;4584
6609;1966;Graduation;Widow;27038.0;0;0;2012-09-18;64;1;26;25;17;23;15;1;3;0;3;9;0;0;0;0;0;0;1;59;107;7;0;1;15.29;4775
6963;1947;Graduation;Single;77457.0;0;0;2014-03-05;85;675;11;400;15;45;11;1;2;5;10;1;0;0;1;0;0;0;0;78;1157;18;0;1;64.28;4242
4440;1964;Master;Married;64100.0;0;1;2013-09-10;93;509;0;27;0;0;10;1;8;3;6;7;0;1;0;0;0;0;0;61;546;18;1;1;30.33;4418
1379;1992;Master;Together;42670.0;0;0;2013-04-27;12;154;2;46;20;4;15;1;4;2;4;4;0;0;0;0;0;0;0;33;241;11;0;0;21.91;4554
10032;1976;Graduation;Divorced;12571.0;1;0;2014-01-18;86;3;5;14;2;12;17;4;3;1;3;6;0;0;0;0;0;0;0;49;53;11;1;0;4.82;4288
2826;1967;Graduation;Married;22574.0;2;1;2013-10-28;28;25;0;8;2;0;2;2;2;0;3;7;0;0;0;0;0;0;0;58;37;7;3;0;5.29;4370
2437;1989;Graduation;Married;51381.5;0;0;2013-06-03;69;861;138;461;60;30;61;1;6;5;12;3;0;1;0;1;0;0;0;36;1611;24;0;2;67.12;4517
6320;1976;Master;Single;70893.0;0;0;2013-02-06;42;768;44;561;77;44;14;1;6;6;10;3;0;0;0;0;0;0;0;49;1508;23;0;0;65.57;4634
3050;1966;Graduation;Married;54198.0;1;1;2013-12-17;13;185;0;28;3;2;17;6;3;1;6;4;0;0;0;0;0;0;0;59;235;16;2;0;14.69;4320
231;1956;Master;Together;28839.0;1;1;2014-03-11;86;24;0;7;0;0;1;2;2;0;3;5;0;0;0;0;0;0;0;69;32;7;2;0;4.57;4236
2392;1972;Graduation;Married;40321.0;1;1;2013-07-29;59;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;0;53;102;8;2;0;12.75;4461
9478;1985;Graduation;Single;66503.0;1;0;2012-08-14;30;91;64;128;65;3;50;2;4;3;6;3;0;0;0;0;0;0;0;40;401;15;1;0;26.73;4810
113;1951;Graduation;Married;30833.0;1;1;2013-07-16;33;11;0;7;3;1;6;2;1;0;3;5;0;0;0;0;0;0;0;74;28;6;2;0;4.67;4474
2863;1970;Graduation;Single;51381.5;1;2;2013-08-23;67;738;20;172;52;50;20;6;2;3;10;7;0;1;0;1;0;0;0;55;1052;21;3;2;50.1;4436
1802;1971;Graduation;Married;64795.0;0;1;2013-01-17;23;412;5;119;38;29;77;3;3;3;12;2;0;0;0;0;0;0;0;54;680;21;1;0;32.38;4654
